Store_Dept_Date,Weekly_Sales
1_25_2013-01-25,3506.27
1_26_2013-01-25,1906.97
1_27_2013-01-25,417.83
1_28_2013-01-25,141.5
1_29_2013-01-25,1257.6
1_30_2013-01-25,1228.9
1_31_2013-01-25,764.55
1_32_2013-01-25,3922.22
1_33_2013-01-25,2696.01
1_34_2013-01-25,4361.74
1_35_2013-01-25,1316.87
1_36_2013-01-25,918.55
1_37_2013-01-25,918.55
1_38_2013-01-25,8432.5
1_40_2013-01-25,4727.66
1_41_2013-01-25,469.17
1_42_2013-01-25,3414.38
1_44_2013-01-25,1633.59
1_46_2013-01-25,2445.86
1_48_2013-01-25,73.43
1_49_2013-01-25,22.6
1_52_2013-01-25,1027.06
1_54_2013-01-25,50.1
1_55_2013-01-25,5862.83
1_56_2013-01-25,3393.61
1_58_2013-01-25,1327.5
1_59_2013-01-25,79.04
1_60_2013-01-25,179.35
1_67_2013-01-25,3577.54
1_71_2013-01-25,1092.77
1_72_2013-01-25,33721.14
1_74_2013-01-25,5146.29
1_79_2013-01-25,7390.63
1_80_2013-01-25,-25.3
1_81_2013-01-25,1713.68
1_82_2013-01-25,4337.39
1_83_2013-01-25,169.19
1_85_2013-01-25,982.26
1_87_2013-01-25,1789.96
1_90_2013-01-25,1661.25
1_91_2013-01-25,1024.25
1_92_2013-01-25,6080.33
1_93_2013-01-25,35291.01
1_94_2013-01-25,38193.9
1_95_2013-01-25,18533.52
1_96_2013-01-25,10134.39
1_97_2013-01-25,5010.43
1_98_2013-01-25,8219.41
1_99_2013-01-25,1963.36
1_1_2013-02-01,1146.23
1_2_2013-02-01,10151.6
1_3_2013-02-01,6106.74
1_4_2013-02-01,9138.71
1_5_2013-02-01,9680.26
1_6_2013-02-01,1809.63
1_7_2013-02-01,12352.74
1_8_2013-02-01,11211.45
1_9_2013-02-01,11046.57
1_10_2013-02-01,11500.7
1_11_2013-02-01,12790.81
1_12_2013-02-01,2754.04
1_13_2013-02-01,8704.8
1_14_2013-02-01,4504.2
1_16_2013-02-01,13654.06
1_17_2013-02-01,2278.1
1_18_2013-02-01,2768.93
1_19_2013-02-01,788.35
1_20_2013-02-01,1583.93
1_21_2013-02-01,1338.67
1_22_2013-02-01,2808.86
1_23_2013-02-01,8785.87
1_24_2013-02-01,2799.15
1_25_2013-02-01,3668.3
1_26_2013-02-01,1872.08
1_27_2013-02-01,440.97
1_28_2013-02-01,140.84
1_29_2013-02-01,1264.0
1_30_2013-02-01,1259.82
1_31_2013-02-01,772.28
1_32_2013-02-01,3805.96
1_33_2013-02-01,2518.48
1_34_2013-02-01,4497.42
1_35_2013-02-01,1310.27
1_36_2013-02-01,876.75
1_37_2013-02-01,876.75
1_38_2013-02-01,8432.5
1_40_2013-02-01,4727.66
1_41_2013-02-01,510.44
1_42_2013-02-01,3376.89
1_44_2013-02-01,1627.47
1_45_2013-02-01,19.0
1_46_2013-02-01,2446.33
1_48_2013-02-01,95.29
1_49_2013-02-01,29.38
1_52_2013-02-01,1032.56
1_54_2013-02-01,50.53
1_55_2013-02-01,6045.69
1_56_2013-02-01,3537.49
1_58_2013-02-01,1443.65
1_59_2013-02-01,77.78
1_60_2013-02-01,179.59
1_67_2013-02-01,3490.34
1_71_2013-02-01,1132.12
1_72_2013-02-01,32038.05
1_74_2013-02-01,5117.07
1_79_2013-02-01,7272.37
1_80_2013-02-01,19.79
1_81_2013-02-01,1716.54
1_82_2013-02-01,4731.86
1_83_2013-02-01,198.01
1_85_2013-02-01,1023.47
1_87_2013-02-01,1805.66
1_90_2013-02-01,1673.18
1_91_2013-02-01,1052.98
1_92_2013-02-01,6080.33
1_93_2013-02-01,35291.01
1_94_2013-02-01,38193.9
1_95_2013-02-01,19479.14
1_96_2013-02-01,10134.39
1_97_2013-02-01,5010.18
1_98_2013-02-01,8219.41
1_99_2013-02-01,1963.36
1_1_2013-02-08,1146.23
1_2_2013-02-08,10151.6
1_3_2013-02-08,6106.74
1_4_2013-02-08,9135.07
1_5_2013-02-08,9800.29
1_6_2013-02-08,1847.24
1_7_2013-02-08,12042.49
1_8_2013-02-08,11211.45
1_9_2013-02-08,11046.57
1_10_2013-02-08,11500.7
1_11_2013-02-08,12813.31
1_12_2013-02-08,2738.65
1_13_2013-02-08,8704.8
1_14_2013-02-08,4504.2
1_16_2013-02-08,13654.06
1_17_2013-02-08,2282.77
1_18_2013-02-08,2768.93
1_19_2013-02-08,788.35
1_20_2013-02-08,1571.88
1_21_2013-02-08,1337.31
1_22_2013-02-08,2808.86
1_23_2013-02-08,8785.87
1_24_2013-02-08,2785.66
1_25_2013-02-08,3672.21
1_26_2013-02-08,1872.08
1_27_2013-02-08,440.97
1_28_2013-02-08,140.84
1_29_2013-02-08,1264.0
1_30_2013-02-08,1259.82
1_31_2013-02-08,772.28
1_32_2013-02-08,3782.08
1_33_2013-02-08,2518.48
1_34_2013-02-08,4487.57
1_35_2013-02-08,1313.35
1_36_2013-02-08,876.75
1_37_2013-02-08,876.75
1_38_2013-02-08,8432.5
1_40_2013-02-08,4727.66
1_41_2013-02-08,508.95
1_42_2013-02-08,3377.63
1_44_2013-02-08,1627.47
1_45_2013-02-08,19.68
1_46_2013-02-08,2446.33
1_48_2013-02-08,95.29
1_49_2013-02-08,29.35
1_52_2013-02-08,1032.56
1_55_2013-02-08,6045.69
1_56_2013-02-08,3537.49
1_58_2013-02-08,1443.65
1_59_2013-02-08,77.78
1_60_2013-02-08,179.61
1_67_2013-02-08,3503.17
1_71_2013-02-08,1133.48
1_72_2013-02-08,32038.05
1_74_2013-02-08,5251.89
1_79_2013-02-08,7272.37
1_80_2013-02-08,19.79
1_81_2013-02-08,1716.54
1_82_2013-02-08,4784.67
1_83_2013-02-08,198.52
1_85_2013-02-08,1023.47
1_87_2013-02-08,1805.66
1_90_2013-02-08,1673.18
1_91_2013-02-08,1052.98
1_92_2013-02-08,6080.33
1_93_2013-02-08,35291.01
1_94_2013-02-08,38193.9
1_95_2013-02-08,19479.14
1_96_2013-02-08,10134.39
1_97_2013-02-08,5010.18
1_98_2013-02-08,8219.41
1_99_2013-02-08,1963.36
1_1_2013-02-15,1146.23
1_2_2013-02-15,10150.83
1_3_2013-02-15,6178.72
1_4_2013-02-15,9033.67
1_5_2013-02-15,9222.15
1_6_2013-02-15,1823.41
1_7_2013-02-15,13661.15
1_8_2013-02-15,11087.31
1_9_2013-02-15,10663.83
1_10_2013-02-15,11353.84
1_11_2013-02-15,12425.48
1_12_2013-02-15,2523.27
1_13_2013-02-15,8684.39
1_14_2013-02-15,4500.6
1_16_2013-02-15,13245.32
1_17_2013-02-15,2293.83
1_18_2013-02-15,2759.64
1_19_2013-02-15,865.89
1_20_2013-02-15,1685.93
1_21_2013-02-15,1423.16
1_22_2013-02-15,2765.61
1_23_2013-02-15,8741.11
1_24_2013-02-15,2820.85
1_25_2013-02-15,3574.6
1_26_2013-02-15,1909.97
1_27_2013-02-15,422.17
1_28_2013-02-15,141.5
1_29_2013-02-15,1255.37
1_30_2013-02-15,1251.81
1_31_2013-02-15,781.84
1_32_2013-02-15,3806.43
1_33_2013-02-15,2513.18
1_34_2013-02-15,4287.54
1_35_2013-02-15,1308.81
1_36_2013-02-15,921.34
1_37_2013-02-15,921.34
1_38_2013-02-15,8432.5
1_40_2013-02-15,4727.66
1_41_2013-02-15,465.43
1_42_2013-02-15,3394.87
1_44_2013-02-15,1618.66
1_45_2013-02-15,19.4
1_46_2013-02-15,2445.86
1_48_2013-02-15,77.55
1_49_2013-02-15,22.87
1_52_2013-02-15,1030.18
1_54_2013-02-15,50.95
1_55_2013-02-15,5742.36
1_56_2013-02-15,3404.71
1_58_2013-02-15,1330.0
1_59_2013-02-15,78.72
1_60_2013-02-15,178.46
1_67_2013-02-15,3421.06
1_71_2013-02-15,1083.43
1_72_2013-02-15,32564.55
1_74_2013-02-15,5267.93
1_79_2013-02-15,7282.53
1_80_2013-02-15,19.79
1_81_2013-02-15,1716.54
1_82_2013-02-15,4753.33
1_83_2013-02-15,172.39
1_85_2013-02-15,1003.89
1_87_2013-02-15,1802.12
1_90_2013-02-15,1681.85
1_91_2013-02-15,1024.35
1_92_2013-02-15,6080.33
1_93_2013-02-15,35291.01
1_94_2013-02-15,38193.9
1_95_2013-02-15,18671.06
1_96_2013-02-15,10134.39
1_97_2013-02-15,5011.91
1_98_2013-02-15,8219.41
1_99_2013-02-15,1963.36
1_1_2013-02-22,1146.23
1_2_2013-02-22,10091.9
1_3_2013-02-22,6178.72
1_4_2013-02-22,9033.67
1_5_2013-02-22,9222.15
1_6_2013-02-22,1823.41
1_7_2013-02-22,13608.28
1_8_2013-02-22,11063.87
1_9_2013-02-22,10621.48
1_10_2013-02-22,11353.84
1_11_2013-02-22,12425.48
1_12_2013-02-22,2527.88
1_13_2013-02-22,8684.39
1_14_2013-02-22,4500.6
1_16_2013-02-22,13173.13
1_17_2013-02-22,2293.83
1_18_2013-02-22,2759.64
1_19_2013-02-22,865.89
1_20_2013-02-22,1685.93
1_21_2013-02-22,1423.16
1_22_2013-02-22,2765.61
1_23_2013-02-22,8688.18
1_24_2013-02-22,2820.85
1_25_2013-02-22,3524.33
1_26_2013-02-22,1909.97
1_27_2013-02-22,420.6
1_28_2013-02-22,141.5
1_29_2013-02-22,1255.37
1_30_2013-02-22,1251.81
1_31_2013-02-22,781.84
1_32_2013-02-22,3806.43
1_33_2013-02-22,2513.18
1_34_2013-02-22,4287.54
1_35_2013-02-22,1308.81
1_36_2013-02-22,921.34
1_37_2013-02-22,921.34
1_38_2013-02-22,8432.5
1_40_2013-02-22,4727.66
1_41_2013-02-22,465.43
1_42_2013-02-22,3368.69
1_44_2013-02-22,1618.66
1_45_2013-02-22,19.4
1_46_2013-02-22,2445.86
1_48_2013-02-22,77.55
1_49_2013-02-22,22.87
1_52_2013-02-22,1030.18
1_54_2013-02-22,50.95
1_55_2013-02-22,5742.36
1_56_2013-02-22,3404.71
1_58_2013-02-22,1330.0
1_59_2013-02-22,78.72
1_60_2013-02-22,178.46
1_67_2013-02-22,3421.06
1_71_2013-02-22,1083.43
1_72_2013-02-22,33362.38
1_74_2013-02-22,5267.93
1_79_2013-02-22,7282.53
1_80_2013-02-22,19.79
1_81_2013-02-22,1716.54
1_82_2013-02-22,4722.41
1_83_2013-02-22,172.39
1_85_2013-02-22,1006.11
1_87_2013-02-22,1802.12
1_90_2013-02-22,1681.85
1_91_2013-02-22,1024.35
1_92_2013-02-22,6080.33
1_93_2013-02-22,35291.01
1_94_2013-02-22,38193.9
1_95_2013-02-22,18671.06
1_96_2013-02-22,10134.39
1_97_2013-02-22,5011.91
1_98_2013-02-22,8219.41
1_1_2013-03-01,1146.23
1_2_2013-03-01,9924.16
1_3_2013-03-01,6235.9
1_4_2013-03-01,8737.78
1_5_2013-03-01,7316.73
1_6_2013-03-01,1756.16
1_7_2013-03-01,13032.61
1_8_2013-03-01,10664.49
1_9_2013-03-01,8839.88
1_10_2013-03-01,10371.77
1_11_2013-03-01,11960.02
1_12_2013-03-01,2503.06
1_13_2013-03-01,8684.39
1_14_2013-03-01,3596.45
1_16_2013-03-01,13191.14
1_17_2013-03-01,2203.23
1_18_2013-03-01,2312.64
1_19_2013-03-01,770.22
1_20_2013-03-01,1559.71
1_21_2013-03-01,1305.11
1_22_2013-03-01,2508.82
1_23_2013-03-01,8210.32
1_24_2013-03-01,2810.8
1_25_2013-03-01,3496.45
1_26_2013-03-01,1906.97
1_27_2013-03-01,417.83
1_28_2013-03-01,141.5
1_29_2013-03-01,1277.7
1_30_2013-03-01,1228.9
1_31_2013-03-01,781.84
1_32_2013-03-01,4311.74
1_33_2013-03-01,2366.67
1_34_2013-03-01,4280.37
1_35_2013-03-01,1330.42
1_36_2013-03-01,945.69
1_37_2013-03-01,945.69
1_38_2013-03-01,8432.5
1_40_2013-03-01,4727.66
1_41_2013-03-01,459.1
1_42_2013-03-01,3311.26
1_44_2013-03-01,1605.42
1_46_2013-03-01,2445.86
1_47_2013-03-01,71.41
1_48_2013-03-01,72.93
1_49_2013-03-01,22.01
1_52_2013-03-01,724.06
1_54_2013-03-01,50.1
1_55_2013-03-01,5043.09
1_56_2013-03-01,3393.61
1_58_2013-03-01,1330.0
1_59_2013-03-01,78.94
1_60_2013-03-01,178.69
1_67_2013-03-01,3566.57
1_71_2013-03-01,1103.7
1_72_2013-03-01,33087.08
1_74_2013-03-01,5165.31
1_79_2013-03-01,7275.19
1_80_2013-03-01,-25.3
1_81_2013-03-01,1713.76
1_82_2013-03-01,4254.64
1_83_2013-03-01,163.15
1_85_2013-03-01,993.12
1_87_2013-03-01,1791.03
1_90_2013-03-01,1661.34
1_91_2013-03-01,1024.25
1_92_2013-03-01,6080.33
1_93_2013-03-01,35291.01
1_94_2013-03-01,38193.9
1_95_2013-03-01,18533.52
1_96_2013-03-01,10134.39
1_97_2013-03-01,5010.43
1_98_2013-03-01,8219.41
1_1_2013-03-08,1146.23
1_2_2013-03-08,10178.06
1_3_2013-03-08,6214.98
1_4_2013-03-08,9047.44
1_5_2013-03-08,8731.03
1_6_2013-03-08,1726.11
1_7_2013-03-08,13017.84
1_8_2013-03-08,11127.27
1_9_2013-03-08,10518.88
1_10_2013-03-08,11457.03
1_11_2013-03-08,12759.91
1_12_2013-03-08,2510.93
1_13_2013-03-08,8703.99
1_14_2013-03-08,3883.08
1_16_2013-03-08,13854.01
1_17_2013-03-08,2202.33
1_18_2013-03-08,2328.92
1_19_2013-03-08,727.56
1_20_2013-03-08,1604.62
1_21_2013-03-08,1331.63
1_22_2013-03-08,2652.03
1_23_2013-03-08,8734.77
1_24_2013-03-08,2805.1
1_25_2013-03-08,3598.44
1_26_2013-03-08,1909.89
1_27_2013-03-08,426.49
1_28_2013-03-08,141.44
1_29_2013-03-08,1278.73
1_30_2013-03-08,1278.58
1_31_2013-03-08,776.29
1_32_2013-03-08,4128.98
1_33_2013-03-08,2803.88
1_34_2013-03-08,4452.31
1_35_2013-03-08,1306.85
1_36_2013-03-08,930.29
1_37_2013-03-08,930.29
1_38_2013-03-08,8432.5
1_40_2013-03-08,4727.66
1_41_2013-03-08,466.99
1_42_2013-03-08,3379.61
1_44_2013-03-08,1608.38
1_46_2013-03-08,2446.33
1_48_2013-03-08,77.49
1_49_2013-03-08,22.54
1_52_2013-03-08,798.48
1_55_2013-03-08,5156.64
1_56_2013-03-08,3482.1
1_58_2013-03-08,1341.25
1_59_2013-03-08,77.62
1_60_2013-03-08,179.3
1_67_2013-03-08,3398.17
1_71_2013-03-08,1104.98
1_72_2013-03-08,33962.5
1_74_2013-03-08,5159.4
1_79_2013-03-08,7290.17
1_80_2013-03-08,6.21
1_81_2013-03-08,1716.54
1_82_2013-03-08,4587.97
1_83_2013-03-08,171.23
1_85_2013-03-08,984.07
1_87_2013-03-08,1803.19
1_90_2013-03-08,1677.8
1_91_2013-03-08,1021.84
1_92_2013-03-08,6080.33
1_93_2013-03-08,35291.01
1_94_2013-03-08,38193.9
1_95_2013-03-08,18830.31
1_96_2013-03-08,10134.39
1_97_2013-03-08,5010.18
1_98_2013-03-08,8219.41
1_1_2013-03-15,1146.23
1_2_2013-03-15,10011.26
1_3_2013-03-15,5933.19
1_4_2013-03-15,8840.49
1_5_2013-03-15,7923.03
1_6_2013-03-15,1732.25
1_7_2013-03-15,8459.33
1_8_2013-03-15,10355.15
1_9_2013-03-15,8305.93
1_10_2013-03-15,10376.13
1_11_2013-03-15,12497.34
1_12_2013-03-15,2532.95
1_13_2013-03-15,8683.8
1_14_2013-03-15,3972.03
1_16_2013-03-15,11282.85
1_17_2013-03-15,2182.65
1_18_2013-03-15,2142.86
1_19_2013-03-15,720.87
1_20_2013-03-15,1535.38
1_21_2013-03-15,1264.06
1_22_2013-03-15,2564.08
1_23_2013-03-15,8400.42
1_24_2013-03-15,2797.14
1_25_2013-03-15,3237.4
1_26_2013-03-15,1860.31
1_27_2013-03-15,407.42
1_28_2013-03-15,141.66
1_29_2013-03-15,1265.4
1_30_2013-03-15,1224.11
1_31_2013-03-15,774.06
1_32_2013-03-15,2745.57
1_33_2013-03-15,2294.48
1_34_2013-03-15,4097.75
1_35_2013-03-15,1450.54
1_36_2013-03-15,890.16
1_37_2013-03-15,890.16
1_38_2013-03-15,8485.74
1_40_2013-03-15,4727.66
1_41_2013-03-15,463.92
1_42_2013-03-15,3304.87
1_44_2013-03-15,1507.73
1_46_2013-03-15,2466.53
1_48_2013-03-15,14.63
1_49_2013-03-15,12.86
1_52_2013-03-15,659.75
1_54_2013-03-15,54.12
1_55_2013-03-15,4733.79
1_56_2013-03-15,2731.77
1_58_2013-03-15,1187.24
1_59_2013-03-15,63.93
1_60_2013-03-15,185.14
1_67_2013-03-15,3495.27
1_71_2013-03-15,945.52
1_72_2013-03-15,34649.08
1_74_2013-03-15,5184.56
1_79_2013-03-15,7234.04
1_80_2013-03-15,6.0
1_81_2013-03-15,1717.8
1_82_2013-03-15,4340.03
1_83_2013-03-15,151.79
1_85_2013-03-15,987.89
1_87_2013-03-15,1774.68
1_90_2013-03-15,1676.44
1_91_2013-03-15,1028.94
1_92_2013-03-15,6080.33
1_93_2013-03-15,35291.01
1_94_2013-03-15,38193.9
1_95_2013-03-15,18580.13
1_96_2013-03-15,10163.65
1_97_2013-03-15,4994.0
1_98_2013-03-15,8219.41
1_1_2013-03-22,1146.23
1_2_2013-03-22,10150.23
1_3_2013-03-22,5861.21
1_4_2013-03-22,9134.14
1_5_2013-03-22,8850.1
1_6_2013-03-22,1791.41
1_7_2013-03-22,8753.06
1_8_2013-03-22,10765.28
1_9_2013-03-22,10202.65
1_10_2013-03-22,11717.7
1_11_2013-03-22,14000.4
1_12_2013-03-22,2696.56
1_13_2013-03-22,8697.84
1_14_2013-03-22,4103.79
1_16_2013-03-22,11613.13
1_17_2013-03-22,2187.57
1_18_2013-03-22,2198.96
1_19_2013-03-22,772.93
1_20_2013-03-22,1507.09
1_21_2013-03-22,1294.25
1_22_2013-03-22,2740.22
1_23_2013-03-22,8785.08
1_24_2013-03-22,2820.57
1_25_2013-03-22,3516.47
1_26_2013-03-22,1802.25
1_27_2013-03-22,439.0
1_28_2013-03-22,141.0
1_29_2013-03-22,1267.23
1_30_2013-03-22,1245.57
1_31_2013-03-22,767.93
1_32_2013-03-22,2956.54
1_33_2013-03-22,2423.57
1_34_2013-03-22,4208.61
1_35_2013-03-22,1429.37
1_36_2013-03-22,821.87
1_37_2013-03-22,821.87
1_38_2013-03-22,8485.74
1_40_2013-03-22,4727.66
1_41_2013-03-22,524.18
1_42_2013-03-22,3360.11
1_44_2013-03-22,1564.6
1_46_2013-03-22,2467.0
1_48_2013-03-22,36.2
1_49_2013-03-22,19.12
1_52_2013-03-22,674.56
1_54_2013-03-22,52.21
1_55_2013-03-22,5050.34
1_56_2013-03-22,3025.94
1_58_2013-03-22,1242.39
1_59_2013-03-22,66.51
1_60_2013-03-22,183.77
1_67_2013-03-22,3506.4
1_71_2013-03-22,946.66
1_72_2013-03-22,32630.1
1_74_2013-03-22,5132.19
1_79_2013-03-22,7211.72
1_80_2013-03-22,6.0
1_81_2013-03-22,1717.8
1_82_2013-03-22,4643.12
1_83_2013-03-22,183.12
1_85_2013-03-22,1005.48
1_87_2013-03-22,1780.88
1_90_2013-03-22,1675.62
1_91_2013-03-22,1059.68
1_92_2013-03-22,6080.33
1_93_2013-03-22,35291.01
1_94_2013-03-22,38193.9
1_95_2013-03-22,19492.8
1_96_2013-03-22,10163.65
1_97_2013-03-22,4992.27
1_98_2013-03-22,8219.41
1_1_2013-03-29,1146.23
1_2_2013-03-29,10150.23
1_3_2013-03-29,5861.21
1_4_2013-03-29,9112.65
1_5_2013-03-29,9076.33
1_6_2013-03-29,1778.37
1_7_2013-03-29,8666.52
1_8_2013-03-29,10773.6
1_9_2013-03-29,10188.62
1_10_2013-03-29,11661.29
1_11_2013-03-29,13955.8
1_12_2013-03-29,2684.7
1_13_2013-03-29,8697.84
1_14_2013-03-29,4121.1
1_16_2013-03-29,11617.07
1_17_2013-03-29,2187.57
1_18_2013-03-29,2182.7
1_19_2013-03-29,771.69
1_20_2013-03-29,1502.76
1_21_2013-03-29,1285.53
1_22_2013-03-29,2693.3
1_23_2013-03-29,8735.26
1_24_2013-03-29,2779.42
1_25_2013-03-29,3507.31
1_26_2013-03-29,1820.21
1_27_2013-03-29,431.53
1_28_2013-03-29,141.0
1_29_2013-03-29,1273.8
1_30_2013-03-29,1254.76
1_31_2013-03-29,765.93
1_32_2013-03-29,2828.3
1_33_2013-03-29,2222.2
1_34_2013-03-29,4227.71
1_35_2013-03-29,1432.23
1_36_2013-03-29,827.59
1_37_2013-03-29,827.59
1_38_2013-03-29,8485.74
1_40_2013-03-29,4727.66
1_41_2013-03-29,503.23
1_42_2013-03-29,3319.08
1_44_2013-03-29,1516.15
1_46_2013-03-29,2467.0
1_48_2013-03-29,36.14
1_49_2013-03-29,19.98
1_52_2013-03-29,674.88
1_55_2013-03-29,5097.71
1_56_2013-03-29,3018.05
1_58_2013-03-29,1242.39
1_59_2013-03-29,64.66
1_60_2013-03-29,183.78
1_67_2013-03-29,3472.67
1_71_2013-03-29,937.88
1_72_2013-03-29,32806.46
1_74_2013-03-29,5132.19
1_79_2013-03-29,7210.13
1_80_2013-03-29,6.0
1_81_2013-03-29,1717.8
1_82_2013-03-29,4638.3
1_83_2013-03-29,181.95
1_85_2013-03-29,1019.88
1_87_2013-03-29,1769.15
1_90_2013-03-29,1674.47
1_91_2013-03-29,1064.48
1_92_2013-03-29,6080.33
1_93_2013-03-29,35291.01
1_94_2013-03-29,38193.9
1_95_2013-03-29,19511.6
1_96_2013-03-29,10163.65
1_97_2013-03-29,4992.27
1_98_2013-03-29,8219.41
1_99_2013-03-29,1963.36
1_1_2013-04-05,1146.23
1_2_2013-04-05,10151.6
1_3_2013-04-05,6106.74
1_4_2013-04-05,9247.32
1_5_2013-04-05,9800.86
1_6_2013-04-05,1853.75
1_7_2013-04-05,12116.89
1_8_2013-04-05,11155.67
1_9_2013-04-05,11474.16
1_10_2013-04-05,11892.88
1_11_2013-04-05,13364.6
1_12_2013-04-05,2739.83
1_13_2013-04-05,8685.03
1_14_2013-04-05,4517.64
1_16_2013-04-05,13701.62
1_17_2013-04-05,2283.11
1_18_2013-04-05,2826.52
1_19_2013-04-05,784.68
1_20_2013-04-05,1585.31
1_21_2013-04-05,1335.27
1_22_2013-04-05,2876.05
1_23_2013-04-05,8768.99
1_24_2013-04-05,2781.55
1_25_2013-04-05,3661.72
1_26_2013-04-05,1853.32
1_27_2013-04-05,443.94
1_28_2013-04-05,140.81
1_29_2013-04-05,1260.93
1_30_2013-04-05,1257.77
1_31_2013-04-05,772.39
1_32_2013-04-05,3562.37
1_33_2013-04-05,2545.66
1_34_2013-04-05,4439.12
1_35_2013-04-05,1323.71
1_36_2013-04-05,864.31
1_37_2013-04-05,864.31
1_38_2013-04-05,8432.5
1_40_2013-04-05,4727.66
1_41_2013-04-05,530.19
1_42_2013-04-05,3410.56
1_44_2013-04-05,1637.1
1_46_2013-04-05,2446.33
1_48_2013-04-05,96.3
1_49_2013-04-05,30.48
1_52_2013-04-05,1040.87
1_55_2013-04-05,6003.38
1_56_2013-04-05,3617.67
1_58_2013-04-05,1389.15
1_59_2013-04-05,81.16
1_60_2013-04-05,179.14
1_67_2013-04-05,3520.43
1_71_2013-04-05,1106.62
1_72_2013-04-05,31894.65
1_74_2013-04-05,5097.28
1_79_2013-04-05,7227.22
1_80_2013-04-05,19.79
1_81_2013-04-05,1716.54
1_82_2013-04-05,4792.02
1_83_2013-04-05,199.78
1_85_2013-04-05,1001.51
1_87_2013-04-05,1800.58
1_90_2013-04-05,1666.33
1_91_2013-04-05,1053.83
1_92_2013-04-05,6080.33
1_93_2013-04-05,35291.01
1_94_2013-04-05,38193.9
1_95_2013-04-05,19479.14
1_96_2013-04-05,10134.39
1_97_2013-04-05,5010.18
1_98_2013-04-05,8219.41
1_99_2013-04-05,1963.36
1_1_2013-04-12,1146.23
1_2_2013-04-12,10178.06
1_3_2013-04-12,6178.72
1_4_2013-04-12,9034.55
1_5_2013-04-12,9222.15
1_6_2013-04-12,1792.33
1_7_2013-04-12,13661.15
1_8_2013-04-12,11093.91
1_9_2013-04-12,10646.27
1_10_2013-04-12,11353.4
1_11_2013-04-12,12402.98
1_12_2013-04-12,2523.27
1_13_2013-04-12,8684.39
1_14_2013-04-12,4500.6
1_16_2013-04-12,13245.32
1_17_2013-04-12,2293.83
1_18_2013-04-12,2773.76
1_19_2013-04-12,817.34
1_20_2013-04-12,1714.75
1_21_2013-04-12,1423.16
1_22_2013-04-12,2778.08
1_23_2013-04-12,8741.11
1_24_2013-04-12,2820.85
1_25_2013-04-12,3571.35
1_26_2013-04-12,1909.97
1_27_2013-04-12,425.54
1_28_2013-04-12,141.5
1_29_2013-04-12,1255.37
1_30_2013-04-12,1248.3
1_31_2013-04-12,781.84
1_32_2013-04-12,3905.15
1_33_2013-04-12,2727.42
1_34_2013-04-12,4449.15
1_35_2013-04-12,1308.32
1_36_2013-04-12,920.94
1_37_2013-04-12,920.94
1_38_2013-04-12,8432.5
1_40_2013-04-12,4727.66
1_41_2013-04-12,469.09
1_42_2013-04-12,3392.98
1_44_2013-04-12,1630.11
1_46_2013-04-12,2445.86
1_48_2013-04-12,77.55
1_49_2013-04-12,22.87
1_52_2013-04-12,1030.18
1_55_2013-04-12,5737.69
1_56_2013-04-12,3404.71
1_58_2013-04-12,1329.5
1_59_2013-04-12,78.56
1_60_2013-04-12,178.46
1_67_2013-04-12,3436.2
1_71_2013-04-12,1092.97
1_72_2013-04-12,33277.1
1_74_2013-04-12,5139.96
1_79_2013-04-12,7293.24
1_80_2013-04-12,19.79
1_81_2013-04-12,1716.54
1_82_2013-04-12,4676.19
1_83_2013-04-12,172.46
1_85_2013-04-12,1000.75
1_87_2013-04-12,1802.12
1_90_2013-04-12,1681.85
1_91_2013-04-12,1024.35
1_92_2013-04-12,6080.33
1_93_2013-04-12,35291.01
1_94_2013-04-12,38193.9
1_95_2013-04-12,18671.06
1_96_2013-04-12,10134.39
1_97_2013-04-12,5011.91
1_98_2013-04-12,8219.41
1_99_2013-04-12,1963.36
1_1_2013-04-19,1146.23
1_2_2013-04-19,10179.17
1_3_2013-04-19,6231.12
1_4_2013-04-19,9010.97
1_5_2013-04-19,8878.81
1_6_2013-04-19,1759.88
1_7_2013-04-19,9651.67
1_8_2013-04-19,10822.74
1_9_2013-04-19,10119.84
1_10_2013-04-19,11313.74
1_11_2013-04-19,12645.77
1_12_2013-04-19,2755.91
1_13_2013-04-19,8690.9
1_14_2013-04-19,4115.44
1_16_2013-04-19,12362.12
1_17_2013-04-19,2181.74
1_18_2013-04-19,2162.64
1_19_2013-04-19,721.21
1_20_2013-04-19,1616.69
1_21_2013-04-19,1334.86
1_22_2013-04-19,2600.06
1_23_2013-04-19,8573.54
1_24_2013-04-19,2811.97
1_25_2013-04-19,3448.96
1_26_2013-04-19,1846.59
1_27_2013-04-19,429.38
1_28_2013-04-19,139.12
1_29_2013-04-19,1271.21
1_30_2013-04-19,1273.67
1_31_2013-04-19,775.64
1_32_2013-04-19,3209.42
1_33_2013-04-19,2409.61
1_34_2013-04-19,4423.4
1_35_2013-04-19,1350.45
1_36_2013-04-19,871.94
1_37_2013-04-19,871.94
1_38_2013-04-19,8432.5
1_40_2013-04-19,4727.66
1_41_2013-04-19,466.48
1_42_2013-04-19,3355.84
1_44_2013-04-19,1501.94
1_46_2013-04-19,2446.33
1_48_2013-04-19,18.09
1_49_2013-04-19,12.9
1_52_2013-04-19,675.43
1_55_2013-04-19,4769.0
1_56_2013-04-19,2793.47
1_58_2013-04-19,1246.79
1_59_2013-04-19,62.6
